Winner,NumTricks,NAcesP1,NAcesP2,NShuffles,ArtificiallyEnded
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,627,4,0,0,False
Player 1,382,1,3,0,False
Player 2,578,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,1534,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,464,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,1496,2,2,0,False
Player 2,1298,2,2,0,False
Player 1,1078,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,1864,0,4,0,False
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 1,101,3,1,0,False
Player 2,609,3,1,0,False
Player 1,1593,0,4,0,False
Player 1,100001,3,1,0,True
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 1,1475,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 2,2886,1,3,0,False
Player 1,508,3,1,0,False
Player 1,100001,4,0,0,True
Player 1,2834,1,3,0,False
Player 2,1700,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,1858,3,1,0,False
Player 1,2813,3,1,0,False
Player 1,2077,1,3,0,False
Player 2,750,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,2754,1,3,0,False
Player 1,1158,1,3,0,False
Player 2,3212,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,1991,0,4,0,False
Player 2,1615,2,2,0,False
Player 1,359,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,3144,0,4,0,False
Player 1,100001,2,2,0,True
Player 2,738,0,4,0,False
Player 1,100001,0,4,0,True
Player 1,2552,3,1,0,False
Player 2,508,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,350,2,2,0,False
Player 1,6020,2,2,0,False
Player 2,1610,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,238,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 1,813,3,1,0,False
Player 1,3911,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,1850,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,512,4,0,0,False
Player 2,2418,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,1520,2,2,0,False
Player 2,994,2,2,0,False
Player 2,1034,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,633,2,2,0,False
Player 2,4978,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,518,2,2,0,False
Player 1,881,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,3204,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,3014,3,1,0,False
Player 1,1260,2,2,0,False
Player 1,337,2,2,0,False
Player 1,316,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,1116,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,257,3,1,0,False
Player 2,2740,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,208,1,3,0,False
Player 2,1201,2,2,0,False
Player 1,699,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,2432,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,388,3,1,0,False
Player 2,542,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,355,2,2,0,False
Player 1,387,3,1,0,False
Player 1,859,1,3,0,False
Player 2,1476,3,1,0,False
Player 1,319,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,268,4,0,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 2,3978,3,1,0,False
Player 2,1416,1,3,0,False
Player 2,63,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,8876,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,3603,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,2017,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,619,2,2,0,False
Player 1,1567,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,2603,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,2424,1,3,0,False
Player 2,238,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,41,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,365,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,380,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 2,1192,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,1230,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,271,2,2,0,False
Player 2,938,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,421,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,2574,1,3,0,False
Player 1,5204,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,1919,4,0,0,False
Player 1,2384,2,2,0,False
Player 2,1658,1,3,0,False
Player 2,1142,2,2,0,False
Player 1,2334,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,857,3,1,0,False
Player 1,226,4,0,0,False
Player 2,2324,2,2,0,False
Player 2,1204,2,2,0,False
Player 1,2203,1,3,0,False
Player 1,1366,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,966,2,2,0,False
Player 1,1186,2,2,0,False
Player 2,282,1,3,0,False
Player 1,1712,3,1,0,False
Player 1,1004,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,3118,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,297,3,1,0,False
Player 1,2068,2,2,0,False
Player 2,1722,2,2,0,False
Player 1,1580,2,2,0,False
Player 2,940,3,1,0,False
Player 1,972,3,1,0,False
Player 1,2195,3,1,0,False
Player 1,1193,4,0,0,False
Player 1,858,1,3,0,False
Player 2,528,2,2,0,False
Player 1,2670,3,1,0,False
Player 1,5205,3,1,0,False
Player 1,1747,3,1,0,False
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,1347,2,2,0,False
Player 1,1417,3,1,0,False
Player 1,682,2,2,0,False
Player 2,840,1,3,0,False
Player 1,1591,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,3210,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,3548,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,2985,2,2,0,False
Player 1,337,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,1436,3,1,0,False
Player 2,170,1,3,0,False
Player 2,527,1,3,0,False
Player 1,481,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,528,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,836,1,3,0,False
Player 2,1309,1,3,0,False
Player 2,1104,1,3,0,False
Player 2,608,3,1,0,False
Player 2,961,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,706,2,2,0,False
Player 1,738,2,2,0,False
Player 2,600,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,1982,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,539,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,749,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,530,4,0,0,False
Player 2,2380,3,1,0,False
Player 1,1022,2,2,0,False
Player 1,76,4,0,0,False
Player 2,866,2,2,0,False
Player 1,2091,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,981,2,2,0,False
Player 1,1813,2,2,0,False
Player 1,2248,3,1,0,False
Player 1,1250,2,2,0,False
Player 2,1060,1,3,0,False
Player 2,2186,1,3,0,False
Player 2,192,2,2,0,False
Player 2,2767,4,0,0,False
Player 2,2076,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,2955,0,4,0,False
Player 1,584,2,2,0,False
Player 1,310,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,1522,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,1796,2,2,0,False
Player 1,951,4,0,0,False
Player 2,1515,2,2,0,False
Player 2,1640,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,2916,1,3,0,False
Player 1,746,2,2,0,False
Player 1,1602,2,2,0,False
Player 1,2401,1,3,0,False
Player 2,2176,3,1,0,False
Player 1,1313,3,1,0,False
Player 2,2426,2,2,0,False
Player 1,1878,3,1,0,False
Player 1,2091,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,2220,1,3,0,False
Player 1,921,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,3420,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,2483,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,965,2,2,0,False
Player 1,4608,0,4,0,False
Player 1,2638,1,3,0,False
Player 1,1700,2,2,0,False
Player 2,1272,0,4,0,False
Player 2,2661,2,2,0,False
Player 1,2799,3,1,0,False
Player 1,529,1,3,0,False
Player 1,1499,2,2,0,False
Player 2,3736,1,3,0,False
Player 1,199,3,1,0,False
Player 1,80,2,2,0,False
Player 2,791,4,0,0,False
Player 2,842,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,64,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,2150,1,3,0,False
Player 2,670,2,2,0,False
Player 1,2285,2,2,0,False
Player 2,3286,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,780,1,3,0,False
Player 1,4077,2,2,0,False
Player 1,991,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,582,1,3,0,False
Player 1,3421,2,2,0,False
Player 1,314,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,1044,3,1,0,False
Player 2,8854,1,3,0,False
Player 1,2775,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,3054,2,2,0,False
Player 1,874,2,2,0,False
Player 2,1515,0,4,0,False
Player 1,100001,2,2,0,True
Player 2,1824,1,3,0,False
Player 1,3183,3,1,0,False
Player 1,1678,1,3,0,False
Player 2,983,1,3,0,False
Player 1,54,2,2,0,False
Player 2,1172,1,3,0,False
Player 2,882,2,2,0,False
Player 1,5758,3,1,0,False
Player 2,1128,2,2,0,False
Player 2,1034,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,712,3,1,0,False
Player 1,525,2,2,0,False
Player 1,212,2,2,0,False
Player 2,2226,0,4,0,False
Player 1,1816,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,664,2,2,0,False
Player 2,2896,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,326,3,1,0,False
Player 2,3011,2,2,0,False
Player 1,554,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,96,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,2429,2,2,0,False
Player 2,437,1,3,0,False
Player 2,1774,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,1889,2,2,0,False
Player 1,4717,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,2381,3,1,0,False
Player 1,4787,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,100001,0,4,0,True
Player 1,100001,4,0,0,True
Player 1,1160,1,3,0,False
Player 1,2664,3,1,0,False
Player 2,1716,1,3,0,False
Player 1,820,3,1,0,False
Player 2,189,1,3,0,False
Player 2,1039,0,4,0,False
Player 2,1440,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,934,3,1,0,False
Player 1,876,3,1,0,False
Player 1,814,2,2,0,False
Player 1,4256,2,2,0,False
Player 1,2206,4,0,0,False
Player 1,399,1,3,0,False
Player 1,1746,2,2,0,False
Player 2,2815,2,2,0,False
Player 2,662,2,2,0,False
Player 2,5090,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1471,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,3266,4,0,0,False
Player 2,804,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,100001,4,0,0,True
Player 2,2267,0,4,0,False
Player 2,887,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,2388,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,489,4,0,0,False
Player 1,1377,1,3,0,False
Player 2,112,2,2,0,False
Player 2,2664,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,104,1,3,0,False
Player 1,1110,2,2,0,False
Player 1,1793,0,4,0,False
Player 1,100001,2,2,0,True
Player 1,1285,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 2,1440,0,4,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,1468,2,2,0,False
Player 1,1916,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,1801,1,3,0,False
Player 2,184,2,2,0,False
Player 1,2304,1,3,0,False
Player 2,1638,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,154,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,1808,4,0,0,False
Player 2,616,2,2,0,False
Player 2,256,0,4,0,False
Player 2,171,2,2,0,False
Player 2,4190,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,911,3,1,0,False
Player 2,318,3,1,0,False
Player 2,988,2,2,0,False
Player 1,459,3,1,0,False
Player 2,2634,3,1,0,False
Player 2,3584,4,0,0,False
Player 2,1348,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,2324,1,3,0,False
Player 2,3435,2,2,0,False
Player 1,632,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,1284,3,1,0,False
Player 1,760,1,3,0,False
Player 2,2131,2,2,0,False
Player 1,1822,1,3,0,False
Player 1,1338,1,3,0,False
Player 2,220,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1133,3,1,0,False
Player 1,100001,0,4,0,True
Player 1,3384,1,3,0,False
Player 1,1295,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,869,3,1,0,False
Player 1,1704,1,3,0,False
Player 1,515,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,5726,0,4,0,False
Player 2,2122,1,3,0,False
Player 1,258,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,717,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1244,3,1,0,False
Player 1,1294,2,2,0,False
Player 2,264,2,2,0,False
Player 1,3099,1,3,0,False
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 1,1265,3,1,0,False
Player 1,152,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,385,3,1,0,False
Player 2,1380,2,2,0,False
Player 2,804,3,1,0,False
Player 1,3036,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,925,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,1523,1,3,0,False
Player 2,3902,1,3,0,False
Player 2,2074,1,3,0,False
Player 1,2830,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,4,0,0,True
Player 1,4307,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,1306,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,3033,0,4,0,False
Player 1,567,2,2,0,False
Player 1,2897,4,0,0,False
Player 2,2764,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,270,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,1282,1,3,0,False
Player 1,100001,4,0,0,True
Player 1,100001,0,4,0,True
Player 1,100001,0,4,0,True
Player 1,100001,0,4,0,True
Player 1,100001,3,1,0,True
Player 2,1988,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1984,3,1,0,False
Player 1,2559,2,2,0,False
Player 1,164,3,1,0,False
Player 2,1443,1,3,0,False
Player 1,4038,2,2,0,False
Player 2,808,0,4,0,False
Player 1,2210,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 2,1037,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,4512,3,1,0,False
Player 1,903,2,2,0,False
Player 1,1296,2,2,0,False
Player 2,1388,2,2,0,False
Player 1,940,2,2,0,False
Player 1,254,2,2,0,False
Player 1,3061,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 2,766,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,72,4,0,0,False
Player 1,100001,3,1,0,True
Player 1,990,2,2,0,False
Player 2,1606,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,506,3,1,0,False
Player 1,3034,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,2292,2,2,0,False
Player 1,786,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,322,2,2,0,False
Player 2,1050,2,2,0,False
Player 1,1265,1,3,0,False
Player 2,1008,1,3,0,False
Player 2,4806,1,3,0,False
Player 2,1764,1,3,0,False
Player 2,920,1,3,0,False
Player 1,4520,2,2,0,False
Player 2,2266,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,1585,2,2,0,False
Player 1,1071,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,2696,3,1,0,False
Player 2,1536,2,2,0,False
Player 2,249,0,4,0,False
Player 1,1305,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,4481,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 1,942,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,614,3,1,0,False
Player 2,816,1,3,0,False
Player 1,268,3,1,0,False
Player 1,1757,2,2,0,False
Player 2,1684,1,3,0,False
Player 1,100001,0,4,0,True
Player 2,1534,3,1,0,False
Player 1,3916,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,2147,4,0,0,False
Player 2,280,1,3,0,False
Player 1,568,4,0,0,False
Player 1,648,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,752,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,155,4,0,0,False
Player 1,4227,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,865,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 2,1435,1,3,0,False
Player 1,555,3,1,0,False
Player 2,1244,0,4,0,False
Player 1,170,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,890,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,3549,2,2,0,False
Player 1,2265,2,2,0,False
Player 2,3992,2,2,0,False
Player 2,1734,2,2,0,False
Player 1,1221,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,1183,1,3,0,False
Player 2,701,1,3,0,False
Player 1,1245,1,3,0,False
Player 2,1488,2,2,0,False
Player 2,2400,2,2,0,False
Player 2,569,3,1,0,False
Player 1,1226,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,558,2,2,0,False
Player 2,643,1,3,0,False
Player 1,359,2,2,0,False
Player 1,311,4,0,0,False
Player 2,1135,1,3,0,False
Player 2,7586,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 2,3064,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,6318,2,2,0,False
Player 2,1813,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,191,4,0,0,False
Player 1,1057,1,3,0,False
Player 1,553,3,1,0,False
Player 1,4474,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,534,2,2,0,False
Player 1,714,2,2,0,False
Player 2,1448,2,2,0,False
Player 1,1641,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,424,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,398,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,2817,3,1,0,False
Player 1,1310,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,1387,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,1368,0,4,0,False
Player 1,100001,0,4,0,True
Player 1,100001,1,3,0,True
Player 1,265,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,756,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,0,4,0,True
Player 1,3346,2,2,0,False
Player 1,3443,2,2,0,False
Player 2,2822,1,3,0,False
Player 2,2756,2,2,0,False
Player 1,1110,4,0,0,False
Player 2,380,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,2144,1,3,0,False
Player 2,3340,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,1318,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,452,1,3,0,False
Player 1,1838,2,2,0,False
Player 1,637,3,1,0,False
Player 1,3187,2,2,0,False
Player 2,1366,2,2,0,False
Player 2,2581,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,957,3,1,0,False
Player 2,1400,3,1,0,False
Player 2,514,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,2670,2,2,0,False
Player 2,1612,0,4,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 2,3255,2,2,0,False
Player 1,616,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,4922,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,196,3,1,0,False
Player 1,2311,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,1708,2,2,0,False
Player 2,313,1,3,0,False
Player 2,1067,1,3,0,False
Player 1,3289,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,1555,2,2,0,False
Player 2,512,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 2,1484,3,1,0,False
Player 2,1133,2,2,0,False
Player 1,1859,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,356,2,2,0,False
Player 2,1092,3,1,0,False
Player 2,1204,2,2,0,False
Player 2,4976,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,4,0,0,True
Player 1,376,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,1356,1,3,0,False
Player 2,1087,2,2,0,False
Player 1,4972,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,2364,2,2,0,False
Player 1,1792,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,2790,3,1,0,False
Player 2,722,0,4,0,False
Player 1,864,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,1166,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,44,0,4,0,False
Player 1,988,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,1750,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,1445,3,1,0,False
Player 1,3958,3,1,0,False
